Date,APPL,ADBE,AMZN,CSCO,CRM,GOOGL,IBM,INTC,MSFT,NFLX,NVDA,NVDA,ORCL
2010-12-16,11.47,28.52,8.9,19.75,34.38,14.81,138.19,21.3,27.99,25.95,3.57,3.57,30.27
2010-12-17,11.45,28.79,8.88,19.55,34.13,14.78,138.62,21.46,27.9,25.72,3.59,3.59,31.46
2010-12-20,11.51,29.18,9.16,19.62,33.55,14.89,138.15,21.23,27.81,25.44,3.58,3.58,31.67
2010-12-21,11.58,30.93,9.24,19.53,34.76,15.09,139.33,21.1,28.07,26.61,3.72,3.72,31.76
2010-12-22,11.61,30.65,9.24,19.56,33.88,15.15,139.53,20.89,28.19,26.48,3.76,3.76,31.66
2010-12-23,11.56,30.85,9.13,19.69,33.86,15.12,139.47,20.84,28.3,26.37,3.73,3.73,31.54
2010-12-27,11.6,30.95,9.11,20.16,33.5,15.07,138.95,20.84,28.07,25.72,3.75,3.75,31.66
2010-12-28,11.62,30.92,9.05,20.35,33.33,14.99,139.3,20.88,28.01,26.24,3.74,3.74,31.57
2010-12-29,11.62,30.97,9.17,20.25,33.24,15.04,140.08,20.94,27.97,25.75,3.74,3.74,31.5
2010-12-30,11.56,30.57,9.14,20.23,33.06,14.99,140.22,21.02,27.85,25.69,3.75,3.75,31.29
2010-12-31,11.52,30.78,9,20.23,33,14.86,140.31,21.03,27.91,25.1,3.85,3.85,31.3
2011-01-03,11.77,31.29,9.21,20.49,34.15,15.12,140.99,20.85,27.98,25.49,3.96,3.96,31.62
2011-01-04,11.83,31.51,9.25,20.52,33.92,15.07,141.15,21.15,28.09,25.91,3.94,3.94,31.48
2011-01-05,11.93,32.22,9.37,20.77,35.55,15.24,140.58,20.94,28,25.68,4.25,4.25,31.04
2011-01-06,11.92,32.27,9.29,20.95,35.83,15.35,142.12,20.77,28.82,25.43,4.83,4.83,31.17
2011-01-07,12,32.04,9.27,20.97,35.56,15.43,141.42,20.66,28.6,25.61,4.97,4.97,31.03
2011-01-10,12.23,32.96,9.23,20.79,35.66,15.37,141.15,20.69,28.22,26.84,5.16,5.16,31.04
2011-01-11,12.2,32.98,9.22,20.88,35.28,15.42,140.8,21.05,28.11,26.66,5.08,5.08,30.99
2011-01-12,12.3,33.57,9.2,21.12,35.41,15.44,142.54,21.3,28.55,26.99,5.84,5.84,30.94
2011-01-13,12.35,33.38,9.28,21.08,35.96,15.43,142.28,21.29,28.19,27.36,5.85,5.85,31.18
2011-01-14,12.45,33.79,9.44,21.21,36.62,15.62,143.4,21.08,28.3,27.35,5.9,5.9,31.25
2011-01-18,12.17,34.18,9.56,21.22,36.08,16.01,144.02,21.08,28.66,27.67,5.76,5.76,31.53
2011-01-19,12.1,33.91,9.34,20.82,35.21,15.81,148.84,21.01,28.47,27.27,5.6,5.6,31.6
2011-01-20,11.88,33.49,9.1,20.77,32.95,15.68,148.95,20.95,28.35,26.43,5.61,5.61,32.31
2011-01-21,11.67,33.27,8.87,20.73,33.06,15.31,148.66,20.82,28.02,26.01,5.56,5.56,32.51
2011-01-24,12.05,34.03,8.84,21.17,31.96,15.29,152.61,21.24,28.38,26.28,6.18,6.18,32.4
2011-01-25,12.19,33.56,8.84,21.54,30.99,15.51,154.34,21.55,28.45,26.68,5.99,5.99,32.29
2011-01-26,12.28,33.52,8.77,21.42,32.07,15.43,153.96,21.75,28.78,26.15,6.14,6.14,32.56
2011-01-27,12.26,33.85,9.22,21.44,32.06,15.44,153.99,21.75,28.87,30.12,6.12,6.12,32.92
2011-01-28,12,32.49,8.56,20.93,32.9,15.04,152.21,21.46,27.75,31.14,5.94,5.94,32
2011-01-31,12.12,33.05,8.48,21.15,32.29,15.02,154.88,21.46,27.73,30.58,5.98,5.98,32.03
2011-02-01,12.32,33.51,8.61,21.47,32.91,15.29,156.37,21.48,27.99,30.41,6.12,6.12,33.24
2011-02-02,12.3,33.43,8.68,21.62,33.77,15.32,156.12,21.56,27.94,30.18,6.4,6.4,33.14
2011-02-03,12.27,33.53,8.69,21.91,33.54,15.27,156.34,21.57,27.65,30.21,6.28,6.28,32.99
2011-02-04,12.38,33.36,8.8,22.05,34.49,15.29,156.79,21.68,27.77,31.44,6.42,6.42,32.62
2011-02-07,12.57,33.56,8.82,22.03,34.22,15.37,157.57,21.69,28.2,31.15,6.15,6.15,32.98
2011-02-08,12.69,33.57,9.15,21.99,34.08,15.47,158.75,21.64,28.28,31.09,5.97,5.97,33.03
2011-02-09,12.79,33.01,9.27,22.04,33.61,15.43,157.41,21.46,27.97,31.76,5.82,5.82,32.89
2011-02-10,12.66,33.57,9.31,18.92,34.49,15.43,156.87,21.8,27.5,31.89,5.71,5.71,33.26
2011-02-11,12.74,33.67,9.46,18.7,35.38,15.63,156.64,21.76,27.25,33.01,5.87,5.87,33.47
2011-02-14,12.83,33.86,9.52,18.81,35.56,15.72,156.04,21.57,27.23,35.36,5.78,5.78,33.29
2011-02-15,12.85,33.94,9.45,18.67,35.62,15.62,155.68,21.45,26.96,34.4,5.64,5.64,32.76
2011-02-16,12.97,34.69,9.33,18.58,35.69,15.62,156.21,21.75,27.02,33.96,5.85,5.85,33.11
2011-02-17,12.8,34.98,9.39,18.68,35.24,15.65,157.02,21.97,27.21,33.66,6.42,6.42,33.01
2011-02-18,12.52,35.39,9.33,18.85,35.77,15.77,157.59,22.14,27.06,33.64,6.41,6.41,33.68
2011-02-22,12.09,33.74,9.02,18.59,34.19,15.27,154.83,21.81,26.59,31.66,5.8,5.8,32.53
2011-02-23,12.24,33.38,8.83,18.4,33.34,15.3,153.14,21.15,26.59,30.17,5.53,5.53,32.18
2011-02-24,12.25,33.45,8.89,18.36,33.58,15.24,153.7,21.29,26.77,30.74,5.66,5.66,32.25
2011-02-25,12.43,34.63,8.86,18.64,34.71,15.27,155.14,21.86,26.55,30.35,5.78,5.78,32.95
2011-02-28,12.61,34.5,8.66,18.56,33.07,15.35,154.76,21.47,26.58,29.52,5.67,5.67,32.9
2011-03-01,12.48,33.97,8.47,18.56,32.01,15.03,152.93,21.39,26.16,29.23,5.41,5.41,31.67
2011-03-02,12.58,34.48,8.6,18.5,32,15.03,153.12,21.49,26.08,29.18,5.19,5.19,32.12
2011-03-03,12.84,35.05,8.64,18.53,32.52,15.25,156.29,21.79,26.2,29.05,5.22,5.22,33.03
2011-03-04,12.86,35.27,8.58,18.4,32.49,15.03,154.71,21.56,25.95,30.1,5.19,5.19,32.76
2011-03-07,12.69,34.72,8.45,18.2,32.01,14.81,152.9,21.21,25.72,29.63,5.12,5.12,32.1
2011-03-08,12.71,35.29,8.34,18.22,31.83,14.82,155.14,21.13,25.91,27.92,4.89,4.89,32.74
2011-03-09,12.59,35.13,8.45,18.12,31.93,14.81,158.57,21.2,25.89,27.57,4.79,4.79,32.79
2011-03-10,12.38,34.86,8.31,17.92,31.8,14.52,154.89,20.79,25.41,28.57,4.48,4.48,31.8
2011-03-11,12.57,34.61,8.4,17.95,31.97,14.43,155.29,20.87,25.68,29.22,4.51,4.51,31.91
2011-03-14,12.63,34.08,8.34,17.85,31.24,14.26,154.29,20.84,25.69,28.74,4.55,4.55,31.59
2011-03-15,12.34,33.04,8.25,17.39,31.39,14.25,152.03,20.18,25.39,31.02,4.42,4.42,31.17
2011-03-16,11.79,32.09,8.24,17.05,31.04,13.94,146.27,19.81,24.79,30.55,4.38,4.38,30.2
2011-03-17,11.95,31.84,8.05,17,30.58,14.05,147.4,19.9,24.78,30.56,4.47,4.47,30.55
2011-03-18,11.81,31.99,8.09,17.14,30,14.04,149.03,19.93,24.8,29.91,4.41,4.41,30.76
2011-03-21,12.12,32.34,8.23,17.39,31.11,14.43,150.75,20.19,25.33,30.41,4.44,4.44,31.42
2011-03-22,12.19,32.88,8.13,17.45,30.37,14.45,151.05,20.15,25.3,31.63,4.36,4.36,31.13
2011-03-23,12.11,31.68,8.27,17.58,30.53,14.57,152.51,20.29,25.54,32.72,4.45,4.45,31.41
2011-03-24,12.32,32.59,8.56,17.36,32.31,14.69,153,20.38,25.81,32.73,4.81,4.81,32.14
2011-03-25,12.56,32.64,8.55,17.28,31.86,14.51,155.05,20.37,25.62,32.86,4.66,4.66,32.64
2011-03-28,12.52,32.43,8.47,17.19,32,14.4,154.27,20.34,25.41,33.9,4.83,4.83,32.56
2011-03-29,12.53,32.62,8.73,17.44,31.85,14.56,155.72,20.28,25.49,33.91,4.79,4.79,33.16
2011-03-30,12.45,32.95,8.97,17.33,33.62,14.56,156.41,20.46,25.61,33.99,4.61,4.61,33.05
2011-03-31,12.45,33.16,9.01,17.15,33.4,14.68,155.9,20.18,25.39,33.97,4.62,4.62,33.43
2011-04-01,12.31,34.16,9.01,17.04,33.53,14.81,157.05,19.72,25.48,34.58,4.55,4.55,34.02
2011-04-04,12.19,34.37,9.15,17.06,33.53,14.71,157.03,19.49,25.55,34.96,4.39,4.39,34.14
2011-04-05,12.1,34.18,9.26,17.22,33.4,14.24,156.78,19.71,25.78,34.89,4.4,4.4,33.92
2011-04-06,12.07,34.24,9.14,18.07,32.86,14.37,156.83,19.95,26.15,34.28,4.37,4.37,33.58
2011-04-07,12.07,34.48,9.25,17.91,33.49,14.51,157.15,20.03,26.2,33.42,4.53,4.53,33.72
2011-04-08,11.97,34.15,9.24,17.65,33.66,14.47,156.84,20.02,26.07,33.55,4.39,4.39,33.54
2011-04-11,11.81,34.38,9.2,17.47,33.65,14.45,156.74,20.12,25.98,32.59,4.33,4.33,33.78
2011-04-12,11.87,34.09,9.02,17.44,33.21,14.28,156.07,19.76,25.64,33.42,4.34,4.34,33.4
2011-04-13,12,34.21,9.11,17.25,33.6,14.42,156.74,19.78,25.63,34.11,4.44,4.44,33.7
2011-04-14,11.87,34.33,9.09,17.17,33.26,14.48,157.72,19.58,25.42,33.82,4.63,4.63,33.8
2011-04-15,11.7,34.51,9,17.03,33.43,13.28,158.9,19.75,25.37,33.64,4.68,4.68,34.18
2011-04-18,11.85,33.85,8.92,16.73,33.05,13.18,158.64,19.62,25.08,33.33,4.52,4.52,33.63
2011-04-19,12.07,33.65,8.94,16.61,32.63,13.05,158.13,19.86,25.15,34.51,4.51,4.51,33.67
2011-04-20,12.23,33.69,9.19,16.93,35.52,13.16,157.5,21.41,25.76,34.92,4.64,4.64,34.11
2011-04-21,12.53,33.48,9.29,16.94,34.97,13.14,160.88,21.46,25.52,36.03,4.63,4.63,34.75
2011-04-25,12.61,33.23,9.27,17.1,34.7,13.14,160.3,21.94,25.61,35.95,4.7,4.7,34.83
2011-04-26,12.52,33.13,9.12,17.52,34.4,13.33,161.08,22.48,26.19,32.7,4.83,4.83,34.97
2011-04-27,12.51,33.65,9.83,17.19,34.76,13.46,162.88,22.63,26.38,33.71,4.83,4.83,35.25
2011-04-28,12.38,34.02,9.75,17.29,34.46,13.46,163.27,22.8,26.71,33.48,4.88,4.88,35.29
2011-04-29,12.5,33.55,9.79,17.52,34.65,13.62,163.08,23.15,25.92,33.24,5,5,35.96
2011-05-02,12.37,33.55,10.06,17.58,34.05,13.48,164.58,22.91,25.66,33.88,4.93,4.93,36.37
2011-05-03,12.44,33.49,9.92,17.41,33.42,13.36,165.27,23.23,25.81,33.03,4.7,4.7,36.14
2011-05-04,12.48,33.22,10,17.47,32.92,13.41,163.12,23.5,26.06,32.74,4.66,4.66,35.25
2011-05-05,12.38,32.94,9.86,17.48,32.74,13.37,161.05,23.61,25.79,32.9,4.67,4.67,34.67
2011-05-06,12.38,33.4,9.88,17.56,33.08,13.4,161.46,23.25,25.87,32.78,4.83,4.83,34.87
2011-05-09,12.41,33.97,10.04,17.6,33.18,13.46,161.66,22.76,25.83,33.77,4.94,4.94,35.2
2011-05-10,12.48,34.75,10.2,17.79,33.84,13.58,162.89,23.03,25.67,33.95,4.95,4.95,35.62
2011-05-11,12.4,35.4,10.22,17.78,33.6,13.4,162.05,23.41,25.36,34.38,4.97,4.97,34.98
2011-05-12,12.38,35.86,10.3,16.93,33.87,13.39,164.67,23.71,25.32,35.11,5.13,5.13,35.73
2011-05-13,12.16,35.33,10.13,16.88,33.73,13.25,162.45,23.41,25.03,35.22,4.57,4.57,35.19
2011-05-16,11.9,34.39,9.63,16.6,32.24,12.97,161.43,23.64,24.57,33.87,4.43,4.43,34.18
2011-05-17,12.01,34.72,9.74,16.64,32.52,13.27,163,23.55,24.52,33.85,4.41,4.41,33.94
2011-05-18,12.14,34.87,9.85,16.65,33.56,13.26,162.94,23.88,24.69,34.65,4.51,4.51,33.91
2011-05-19,12.16,35.41,9.94,16.66,33.95,13.29,163.09,23.54,24.72,34.68,4.45,4.45,34.5
2011-05-20,11.97,35.31,9.93,16.53,36.65,13.11,162.68,23.22,24.49,35.13,4.52,4.52,34.27
2011-05-23,11.94,34.43,9.81,16.35,36.33,12.97,160.86,22.86,24.17,35.4,4.52,4.52,33.16
2011-05-24,11.86,34.14,9.66,16.27,37.65,12.97,160.6,22.61,24.15,35.37,4.54,4.54,33.04
2011-05-25,12.03,34.13,9.61,16.19,37.73,13,160.37,22.68,24.19,37.07,4.59,4.59,32.99
2011-05-26,11.96,34.54,9.75,16.25,38.39,12.97,159.83,22.5,24.67,37.68,4.71,4.71,33.4
2011-05-27,12.05,34.29,9.71,16.46,37.83,13.04,160.13,22.21,24.76,37.79,4.88,4.88,33.7
2011-05-31,12.42,34.63,9.83,16.8,38.06,13.24,161.5,22.51,25.01,38.69,5.01,5.01,34.22
2011-06-01,12.34,34.12,9.62,16.38,36.45,13.15,159.24,22,24.43,38.18,4.79,4.79,32.88
2011-06-02,12.36,34.26,9.68,16.25,37.06,13.21,158.79,22.09,24.22,38.81,4.76,4.76,32.72
2011-06-03,12.27,33.27,9.42,16.01,36.25,13.09,157.79,21.73,23.91,39.1,4.62,4.62,32.33
2011-06-06,12.07,32.84,9.28,15.99,35.71,13.04,157.5,21.83,24.01,37.51,4.52,4.52,32.19
2011-06-07,11.86,33.01,9.38,15.51,35.51,12.99,156.49,22.06,24.06,37.67,4.52,4.52,31.84
2011-06-08,11.87,32.24,9.4,15.3,35.07,12.99,157.11,21.82,23.94,37.47,4.39,4.39,31.25
2011-06-09,11.84,32.22,9.48,15.31,35.46,12.93,157.59,21.76,23.96,37.51,4.34,4.34,31.63
2011-06-10,11.64,31.67,9.33,15.12,35.08,12.75,156,21.38,23.71,36.95,4.28,4.28,31.18
2011-06-13,11.66,31.66,9.31,15.06,34.28,12.63,155.99,21.39,24.04,36.75,4.25,4.25,31.63
2011-06-14,11.87,32.09,9.5,15.08,35.15,12.72,156.9,21.82,24.22,37.3,4.29,4.29,32.08
2011-06-15,11.67,31.13,9.3,14.84,34.87,12.59,155.19,21.42,23.74,36.73,4.19,4.19,31.16
2011-06-16,11.61,30.8,9.18,15.05,34.32,12.52,155.52,21.42,24,35.61,4.05,4.05,30.8
2011-06-17,11.44,30.47,9.32,14.97,34.88,12.14,157.21,21.19,24.26,35.1,3.95,3.95,31.18
2011-06-20,11.26,30.95,9.39,15.14,34.86,12.13,157.76,21.33,24.47,35.09,3.91,3.91,31.91
2011-06-21,11.62,32.01,9.71,15.51,35.98,12.34,158.91,21.65,24.76,36.24,3.99,3.99,32.65
2011-06-22,11.52,30.01,9.58,15.36,35.54,12.19,158.39,21.4,24.65,35.52,3.94,3.94,32.2
2011-06-23,11.83,30.44,9.71,15.47,36.12,12.02,158.81,21.71,24.63,36.53,4.05,4.05,32.46
2011-06-24,11.66,29.97,9.63,14.93,35.76,11.88,157.81,21.2,24.3,36.71,3.94,3.94,31.14
2011-06-27,11.86,30.89,10.06,15.05,36.27,12.08,160.25,21.34,25.2,37.16,3.85,3.85,31.58
2011-06-28,11.97,30.79,10.12,15.13,36.84,12.35,162.53,21.49,25.8,37.87,3.88,3.88,32.34
2011-06-29,11.93,31.15,10.21,15.34,36.56,12.45,163.04,21.39,25.62,37.85,3.94,3.94,32.43
2011-06-30,11.99,31.45,10.22,15.61,37.24,12.67,164.01,22.16,26,37.53,3.99,3.99,32.91
2011-07-01,12.26,31.53,10.47,15.86,37.35,13.04,166.86,22.53,26.02,38.28,4.04,4.04,33.05
2011-07-05,12.48,31.52,10.66,15.67,38.49,13.32,167.72,22.44,26.03,41.38,3.97,3.97,33.06
2011-07-06,12.56,31.65,10.71,15.56,39.07,13.4,169.89,22.75,26.33,41.57,3.92,3.92,33.21
2011-07-07,12.76,32.07,10.84,15.9,39.53,13.68,168.72,23.23,26.77,41.77,3.93,3.93,34.09
2011-07-08,12.85,31.54,10.91,15.74,39.17,13.31,168.73,23.09,26.92,42.16,3.86,3.86,33.94
2011-07-11,12.64,30.98,10.63,15.43,38.11,13.2,167.29,22.85,26.63,41.53,3.72,3.72,33.14
2011-07-12,12.63,30.35,10.56,15.6,37.72,13.36,166.4,22.45,26.54,41.61,3.67,3.67,32.6
2011-07-13,12.79,30.07,10.68,15.57,38.22,13.47,166.65,22.48,26.63,42.68,3.67,3.67,32.69
2011-07-14,12.78,29.35,10.52,15.43,37.62,13.24,166.57,22.27,26.47,40.95,3.52,3.52,32.05
2011-07-15,13.03,29.29,10.64,15.59,38.6,14.96,167.82,22.37,26.78,40.99,3.53,3.53,32.09
2011-07-18,13.35,28.77,10.58,15.44,38.16,14.89,167.57,22.28,26.59,39.86,3.45,3.45,31.49
2011-07-19,13.46,29.4,10.9,15.66,39.83,15.08,177.07,23.06,27.54,41.04,3.56,3.56,32.64
2011-07-20,13.82,29.16,10.78,15.82,38.71,14.9,175.57,22.99,27.06,40.2,3.51,3.51,32.08
2011-07-21,13.83,29.56,10.66,16.35,36.77,15.19,176.77,22.81,27.1,39.4,3.68,3.68,32.47
2011-07-22,14.05,29.72,10.83,16.46,37.6,15.47,177.04,23.13,27.53,39.51,3.75,3.75,32.55
2011-07-25,14.23,29.65,10.67,16.28,37.41,15.49,175.62,23.03,27.91,40.22,3.69,3.69,32.21
2011-07-26,14.41,29.63,10.71,16.29,37.94,15.58,174.89,22.9,28.08,38.13,3.6,3.6,32.15
2011-07-27,14.02,28.5,11.13,15.69,36.35,15.2,173.37,22.53,27.33,38.49,3.47,3.47,30.71
2011-07-28,13.99,28.02,11.2,16.01,36.53,15.29,173.8,22.55,27.72,38.09,3.46,3.46,30.67
2011-07-29,13.95,27.71,11.13,15.97,36.18,15.11,173.85,22.33,27.4,38,3.46,3.46,30.58
2011-08-01,14.17,27.67,11.07,15.83,36.42,15.18,172.8,22.24,27.27,37.63,3.64,3.64,30.11
2011-08-02,13.89,27.03,10.59,15.46,35.81,14.82,170.22,21.72,26.8,36.74,3.61,3.61,29.55
2011-08-03,14.02,27.37,10.5,15.49,35.99,15.04,170.97,21.81,26.92,37.14,3.7,3.7,30.19
2011-08-04,13.48,26.15,10.07,14.82,33.86,14.45,163.94,20.85,25.94,35.11,3.35,3.35,28.88
2011-08-05,13.34,25.62,10.14,14.94,33.92,14.49,165.37,20.79,25.68,34.44,3.24,3.24,28.35
2011-08-08,12.61,23.91,9.69,13.94,31.23,13.66,158.91,20.11,24.48,32.38,2.98,2.98,26.02
2011-08-09,13.36,24.81,10.25,14.06,33.13,14.35,163.11,20.6,25.58,33.97,3.23,3.23,27.6
2011-08-10,12.99,22.8,9.71,13.73,32.06,13.74,155.39,19.93,24.2,33.2,3.09,3.09,26.48
2011-08-11,13.35,24,9.92,15.92,33.64,14.07,159.4,20.76,25.19,34.73,3.35,3.35,27.7
2011-08-12,13.46,24.1,10.12,15.99,33.52,14.11,160.8,20.65,25.1,34.86,3.22,3.22,27.39
2011-08-15,13.69,24.65,10.15,16.03,34.34,13.94,165.38,20.89,25.51,35.18,3.34,3.34,27.64
2011-08-16,13.59,24.63,9.88,16,33.29,13.49,163.71,20.79,25.35,34.15,3.25,3.25,27.57
2011-08-17,13.59,24.56,9.8,15.85,31.58,13.34,163.94,20.67,25.25,33.18,3.2,3.2,27.47
2011-08-18,13.07,23.28,9.13,15.01,28.51,12.63,156.63,19.77,24.67,31.07,2.99,2.99,25.19
2011-08-19,12.72,22.69,8.95,15.08,27.75,12.29,150.61,19.19,24.05,29.32,2.93,2.93,24.78
2011-08-22,12.73,23.17,8.88,15.01,27.72,12.47,151.99,19.38,23.98,29.32,2.99,2.99,25.06
2011-08-23,13.34,23.78,9.68,15.44,29.67,12.98,157.09,19.71,24.72,31.36,3.31,3.31,26.2
2011-08-24,13.44,24.1,9.69,15.46,29.11,13.1,159.43,19.8,24.9,30.86,3.26,3.26,26.68
2011-08-25,13.35,23.87,9.6,15.08,28.12,13.01,158.3,19.42,24.57,30.83,3.12,3.12,25.9
2011-08-26,13.7,24.54,9.96,15.32,29.38,13.18,161.7,19.77,25.25,31.7,3.25,3.25,26.65
2011-08-29,13.93,25.52,10.33,15.74,31.65,13.49,165.03,20.3,25.84,32.15,3.34,3.34,27.91
2011-08-30,13.93,25.19,10.55,15.63,30.87,13.53,164.92,20.24,26.23,33.75,3.42,3.42,27.87
2011-08-31,13.74,25.24,10.76,15.67,32.19,13.54,164.35,20.13,26.6,33.57,3.33,3.33,28.07
2011-09-01,13.61,24.77,10.63,15.82,31.75,13.33,162.84,19.99,26.21,33.32,3.32,3.32,27.84
2011-09-02,13.36,24.15,10.5,15.41,30.9,13.13,159.64,19.64,25.8,30.44,3.23,3.23,26.97
2011-09-06,13.56,23.74,10.81,15.28,30.23,13.07,157.85,19.54,25.51,31.25,3.3,3.3,26.49
2011-09-07,13.71,25.3,11,15.88,31.37,13.36,159.95,20.08,26,30.86,3.56,3.56,27.63
2011-09-08,13.72,24.99,10.86,16.29,31.22,13.39,157.98,19.9,26.22,30.17,3.55,3.55,26.72
2011-09-09,13.48,24.64,10.57,15.82,30.81,13.13,154.27,19.7,25.74,29.14,3.47,3.47,26
2011-09-12,13.57,25.2,10.83,16.09,30.93,13.27,155.28,20.28,25.89,30.01,3.55,3.55,26.75
2011-09-13,13.74,25.18,10.98,16.35,31.65,13.25,156.24,20.76,26.04,29.82,3.63,3.63,27.72
2011-09-14,13.9,25.76,11.13,16.33,32.59,13.32,159.89,21.12,26.5,29.82,3.82,3.82,28.15
2011-09-15,14.03,26.12,11.34,16.67,33.06,13.58,162.61,21.54,26.99,24.18,3.88,3.88,28.95
2011-09-16,14.3,25.52,11.97,16.62,34.14,13.68,165.38,21.97,27.12,22.17,3.87,3.87,29.23
2011-09-19,14.7,25.27,12.08,16.51,34.02,13.68,165.52,21.93,27.21,20.54,3.79,3.79,29.02
2011-09-20,14.77,24.64,11.66,16.53,32.1,13.68,167.04,22.2,26.98,18.58,3.69,3.69,28.35
2011-09-21,14.72,24.89,11.59,15.84,31.67,13.49,165.41,21.94,25.99,18.36,3.62,3.62,29.54
2011-09-22,14.35,24.31,11.16,15.33,29.33,13.03,161.2,21.62,25.06,18.36,3.38,3.38,28.34
2011-09-23,14.44,24.88,11.18,15.61,30.08,13.15,161.89,22.16,25.06,18.48,3.45,3.45,28.9
2011-09-26,14.4,25.13,11.49,15.99,30.3,13.31,166.84,22.24,25.44,18.89,3.46,3.46,29.71
2011-09-27,14.26,25.56,11.21,16.07,31.19,13.5,169.89,22.54,25.67,18.21,3.46,3.46,30.13
2011-09-28,14.18,25.11,11.49,15.84,30.2,13.23,169.74,22.31,25.58,18.16,3.36,3.36,29.45
2011-09-29,13.95,24.99,11.12,15.85,29.89,13.2,171.29,22.21,25.45,16.17,3.27,3.27,29.65
2011-09-30,13.62,24.17,10.81,15.5,28.57,12.89,167.18,21.34,24.89,16.18,3.13,3.13,28.74
2011-10-03,13.38,23.26,10.6,15.19,27.98,12.4,165.67,20.62,24.53,16.18,2.95,2.95,27.94
2011-10-04,13.3,24.04,10.63,15.58,29.4,12.56,167.06,21.22,25.34,16.41,3.23,3.23,28.69
2011-10-05,13.51,24.68,10.98,16.16,29.31,12.63,169.07,21.85,25.89,17.11,3.34,3.34,29.51
2011-10-06,13.48,25.33,11.08,16.75,30.5,12.88,173.7,22.03,26.34,17.61,3.47,3.47,30.07
2011-10-07,13.21,25.28,11.24,16.66,30.24,12.89,174.37,22.29,26.25,16.74,3.54,3.54,29.91
2011-10-10,13.89,25.76,11.57,17.09,31.43,13.44,178.41,22.88,26.94,15.95,3.7,3.7,30.97
2011-10-11,14.3,25.84,11.77,16.99,31.9,13.59,176.86,22.99,27,15.52,3.66,3.66,30.93
2011-10-12,14.36,25.88,11.84,17.25,31.82,13.73,177.93,23.12,26.96,16.23,3.65,3.65,31.11
2011-10-13,14.59,25.8,11.81,17.42,32.39,13.99,178.6,23.39,27.18,16.72,3.87,3.87,31.14
2011-10-14,15.07,26.81,12.34,17.55,32.95,14.81,182.15,23.5,27.27,16.58,3.93,3.93,31.85
2011-10-17,15,26.24,12.12,17.17,31.68,14.57,178.38,23.28,26.98,16.76,3.74,3.74,31.23
2011-10-18,15.08,26.76,12.19,17.51,32.38,14.78,171.03,23.4,27.31,15.96,3.87,3.87,31.88
2011-10-19,14.24,26.02,11.58,17.16,31.84,14.53,169.59,24.24,27.13,15.63,3.79,3.79,31.49
2011-10-20,14.12,26.08,11.68,17.19,31.92,14.61,169.46,23.61,27.04,15.93,3.6,3.6,31.53
2011-10-21,14.03,27.3,11.74,17.38,32.32,14.78,173.64,24.03,27.16,16.72,3.62,3.62,32.12
2011-10-24,14.49,28.2,11.88,17.54,33.13,14.93,174.24,24.59,27.19,16.98,3.76,3.76,32.87
2011-10-25,14.21,27.85,11.36,17.62,32.39,14.59,172.43,24.63,26.81,11.05,3.61,3.61,32.37
2011-10-26,14.31,27.81,9.92,17.61,30.89,14.67,173.97,24.7,26.59,11.34,3.66,3.66,32.4
2011-10-27,14.45,28.34,10.34,18.44,33.34,14.98,177.71,25.13,27.25,11.55,3.81,3.81,33.66
2011-10-28,14.46,29.02,10.87,18.56,34.79,15.02,179.21,24.98,26.98,12.02,3.9,3.9,33.69
2011-10-31,14.46,29.41,10.68,18.53,33.29,14.83,176.51,24.54,26.63,11.73,3.7,3.7,32.77
2011-11-01,14.16,28.59,10.61,17.59,32.59,14.48,173.37,23.9,25.99,11.44,3.52,3.52,31.69
2011-11-02,14.19,29.35,10.78,17.85,32.46,14.64,175.83,23.85,26.01,11.91,3.46,3.46,32.28
2011-11-03,14.4,30.16,10.91,18.18,33.26,14.95,179.06,24.2,26.53,13.18,3.66,3.66,33.11
2011-11-04,14.29,29.79,10.82,18.03,32.83,14.92,178.18,23.74,26.25,12.86,3.71,3.71,32.55
2011-11-07,14.28,29.92,10.85,18.01,33.33,15.22,179.08,24.28,26.8,12.98,3.69,3.69,32.87
2011-11-08,14.51,30.42,10.9,18.31,33.53,15.32,179.02,24.75,27.16,12.92,3.77,3.77,33.61
2011-11-09,14.12,28.08,10.56,17.61,32.19,15.04,174.23,23.84,26.2,12.58,3.58,3.58,31.59
2011-11-10,13.76,28.03,10.54,18.61,31.95,14.89,175.29,24.06,26.28,12.16,3.62,3.62,31.73
2011-11-11,13.74,28.43,10.87,19.02,32.47,15.22,179.14,24.85,26.91,12.54,3.75,3.75,32.37
2011-11-14,13.55,28.24,10.95,18.94,33.38,15.34,179.11,24.63,26.76,12.25,3.67,3.67,32.3
2011-11-15,13.89,28.47,10.89,19.12,34.15,15.43,180.45,25.34,26.74,12.33,3.72,3.72,32.96
2011-11-16,13.74,28.54,10.6,18.8,32.94,15.3,178.41,24.94,26.07,11.6,3.65,3.65,31.99
2011-11-17,13.48,27.69,10.23,18.48,31.52,15.04,177.56,24.34,25.54,10.92,3.52,3.52,30.82
2011-11-18,13.39,27.18,9.86,18.42,28.36,14.89,177.09,24.29,25.3,11.15,3.48,3.48,30.6
2011-11-21,13.18,26.63,9.46,18,28,14.54,173.5,23.57,25,10.64,3.66,3.66,29.91
2011-11-22,13.45,26.33,9.62,17.92,27.06,14.51,173.34,23.24,24.79,10.06,3.77,3.77,29.81
